original_id	curie	drug_name	curie_label	ingredients_list	ingredient_ids	combination_therapy	alternate_ids	approved_japan	marketing_status_europe	approved_eu	marketing_status_usa	approved_usa	is_steroid	is_antimicrobial	is_chemotherapy	is_glucose_regulator	name	category	id	normalization_success										
RXCUI:370778	RXCUI:370778	ACRIVASTINE; PSEUDOEPHEDRINE	acrivastine / pseudoephedrine Oral Capsule	"['ACRIVASTINE', 'PSEUDOEPHEDRINE HYDROCHLORIDE']"	"['CHEBI:83168', 'CHEBI:8604']"	TRUE	"['RXCUI:370778', 'UMLS:C1244805', 'RXCUI:2648524', 'UMLS:C4720018', 'RXCUI:2655726', 'UMLS:C5839589']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	acrivastine / pseudoephedrine Oral Capsule	biolink:Drug	RXCUI:370778	TRUE										
UNII:9M48M2SF02	UNII:9M48M2SF02	TECHNETIUM TC-99M DEPREOTIDE	technetium Tc 99m depreotide			FALSE	"['UNII:9M48M2SF02', 'PUBCHEM.COMPOUND:72941733', 'MESH:C444119', 'CAS:174900-52-8', 'INCHIKEY:MCEOYGQHDKBYFT-KTABZWLNSA-N', 'UMLS:C1100674']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	technetium Tc 99m depreotide	biolink:Drug	UNII:9M48M2SF02	TRUE										
UNII:C5N25H3803	UNII:C5N25H3803	ESOMEPRAZOLE STRONTIUM	ESOMEPRAZOLE STRONTIUM			FALSE	"['UNII:C5N25H3803', 'CHEMBL.COMPOUND:CHEMBL2146140', 'INCHIKEY:NCGHIAKEJNQSMS-QLGOZJDFSA-N']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	ESOMEPRAZOLE STRONTIUM	biolink:Drug	UNII:C5N25H3803	TRUE										
PUBCHEM.COMPOUND:9919001	PUBCHEM.COMPOUND:9919001	FORMOTEROL FUMARATE	FORMOTEROL FUMARATE			FALSE	"['PUBCHEM.COMPOUND:9919001', 'CHEMBL.COMPOUND:CHEMBL3989798', 'INCHIKEY:RATSWNOMCHFQGJ-XODSYJLDSA-N']"	FALSE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FORMOTEROL FUMARATE	biolink:Drug	PUBCHEM.COMPOUND:9919001	TRUE										
RXCUI:1157748	RXCUI:1157748	DESERPIDINE; METHYCLOTHIAZIDE; METHYCLOTHIAZIDE; PARGYLINE	deserpidine / methyclothiazide Pill	"['DESERPIDINE', 'METHYCLOTHIAZIDE']; ['METHYCLOTHIAZIDE', 'PARGYLINE HYDROCHLORIDE']"	"['CHEBI:27478', 'CHEBI:6847']; ['CHEBI:6847', 'UNII:W70V6I2OMY']"	TRUE	"['RXCUI:1157748', 'UMLS:C3212166']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	deserpidine / methyclothiazide Pill	biolink:Drug	RXCUI:1157748	TRUE										
RXCUI:1597376	RXCUI:1597376	OMBITASVIR; PARITAPREVIR; RITONAVIR	ombitasvir / paritaprevir / ritonavir Pill	"['OMBITASVIR', 'PARITAPREVIR', 'RITONAVIR']"	"['CHEBI:85183', 'UNII:OU2YM37K86', 'CHEBI:45409']"	TRUE	"['RXCUI:1597376', 'UMLS:C3865210']"	FALSE	Authorised	TRUE	DISCONTINUED	TRUE	FALSE	TRUE	FALSE	FALSE	ombitasvir / paritaprevir / ritonavir Pill	biolink:Drug	RXCUI:1597376	TRUE										
RXCUI:1925495	RXCUI:1925495	DAPAGLIFLOZIN; SAXAGLIPTIN	dapagliflozin / saxagliptin Oral Product	"['SAXAGLIPTIN', 'DAPAGLIFLOZIN']; ['DAPAGLIFLOZIN', 'SAXAGLIPTIN HYDROCHLORIDE']"	"['CHEBI:71271', 'CHEBI:85078']; ['CHEBI:85078', 'CHEBI:71271']"	TRUE	"['RXCUI:1925495', 'UMLS:C4477762', 'RXCUI:1925496', 'UMLS:C4477763', 'RXCUI:1925497', 'UMLS:C4477764', 'RXCUI:1925499', 'UMLS:C4476038', 'RXCUI:1925500', 'UMLS:C4477765', 'RXCUI:1925501', 'UMLS:C4477766', 'RXCUI:1925502', 'UMLS:C4477767', 'RXCUI:1925503', 'UMLS:C4477768', 'RXCUI:2169275', 'UMLS:C5140590']"	FALSE	Authorised	TRUE	RX	TRUE	FALSE	FALSE	FALSE	TRUE	dapagliflozin / saxagliptin Oral Product	biolink:Drug	RXCUI:1925495	TRUE										
RXCUI:1945037	RXCUI:1945037	FLUTICASONE; UMECLIDINIUM; VILANTEROL; FLUTICASONE; UMECLIDINIUM; VILANTEROL TRIFENATATE	fluticasone / umeclidinium / vilanterol Dry Powder Inhaler	"['FLUTICASONE FUROATE', 'UMECLIDINIUM', 'VILANTEROL']; ['FLUTICASONE FUROATE', 'UMECLIDINIUM BROMIDE', 'VILANTEROL TRIFENATATE']"	"['PUBCHEM.COMPOUND:20734893', 'UNII:GE2T1418SV', 'CHEBI:75037']; ['PUBCHEM.COMPOUND:20734893', 'CHEBI:79040', 'CHEBI:75037']"	TRUE	"['RXCUI:1945037', 'UMLS:C4522953', 'RXCUI:1945040', 'UMLS:C4522956', 'RXCUI:1945041', 'UMLS:C4522957', 'RXCUI:1945042', 'UMLS:C4522958', 'RXCUI:1945043', 'UMLS:C4522959', 'RXCUI:2395770', 'UMLS:C5402172', 'RXCUI:2648696', 'UMLS:C5837308', 'RXCUI:2656072', 'UMLS:C5839933']"	FALSE	Authorised	TRUE	RX	TRUE	TRUE	FALSE	FALSE	FALSE	fluticasone / umeclidinium / vilanterol Dry Powder Inhaler	biolink:Drug	RXCUI:1945037	TRUE										
UNII:CIX5G6J9R1	UNII:CIX5G6J9R1	IODOXAMATE 	methylglucamine iodoxamate			FALSE	"['UNII:CIX5G6J9R1', 'PUBCHEM.COMPOUND:23620848', 'CHEMBL.COMPOUND:CHEMBL4594231', 'MESH:C029197', 'CAS:51764-33-1', 'INCHIKEY:LNBGFESBSAEKAE-VRWDCWMNSA-N', 'UMLS:C0066374']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	methylglucamine iodoxamate	biolink:Drug	UNII:CIX5G6J9R1	TRUE										
CHEBI:63608	CHEBI:63608	MARAVIROC	Maraviroc			FALSE	"['CHEBI:63608', 'UNII:MD6P741W8A', 'CHEMBL.COMPOUND:CHEMBL1201187', 'DRUGBANK:DB04835', 'MESH:D000077592', 'INCHIKEY:GSNHKUDZZFZSJB-QYOOZWMWSA-N', 'UMLS:C1667052', 'RXCUI:620216', 'RXCUI:728221', 'UMLS:C1965206', 'RXCUI:728222', 'UMLS:C1965207', 'RXCUI:728223', 'UMLS:C1964295', 'RXCUI:728224', 'UMLS:C1965208', 'RXCUI:728225', 'UMLS:C1964296', 'RXCUI:728648', 'UMLS:C1964465', 'RXCUI:729199', 'UMLS:C1965269', 'RXCUI:729200', 'UMLS:C1965270', 'RXCUI:729201', 'UMLS:C1964728', 'RXCUI:729202', 'UMLS:C1965271', 'RXCUI:729203', 'UMLS:C1964729', 'RXCUI:1165075', 'UMLS:C3219333', 'RXCUI:1165076', 'UMLS:C3219334', 'RXCUI:1178366', 'UMLS:C3232278', 'RXCUI:1178367', 'UMLS:C3232279', 'RXCUI:1857910', 'UMLS:C4293547', 'RXCUI:1857911', 'UMLS:C4293389', 'RXCUI:1857912', 'UMLS:C4293423', 'RXCUI:1857913', 'UMLS:C4293028', 'RXCUI:1857914', 'UMLS:C4293546', 'RXCUI:1857915', 'UMLS:C4293388', 'RXCUI:1857916', 'UMLS:C4293422', 'RXCUI:1857917', 'UMLS:C4293027', 'RXCUI:1857918', 'UMLS:C4293545', 'RXCUI:1857919', 'UMLS:C4293611', 'RXCUI:1857920', 'UMLS:C4293583', 'RXCUI:1857921', 'UMLS:C4292672', 'RXCUI:1857922', 'UMLS:C4293421', 'RXCUI:1857923', 'UMLS:C4293454', 'RXCUI:1857924', 'UMLS:C4293497', 'RXCUI:1857925', 'UMLS:C4293026']"	TRUE	Authorised	TRUE	RX	TRUE	FALSE	TRUE	FALSE	FALSE	Maraviroc	biolink:Drug	CHEBI:63608	TRUE										
DRUGBANK:DB14410	DRUGBANK:DB14410	"ADENOVIRUS TYPE 4 AND TYPE 7 VACCINE, LIVE, ORAL"	Human adenovirus b serotype 7			FALSE	"['DRUGBANK:DB14410', 'DRUGBANK:DB14685', 'UMLS:C0770964', 'RXCUI:1099937', 'RXCUI:1099938', 'UMLS:C3153711', 'RXCUI:1099939', 'UMLS:C3153712', 'RXCUI:1099940', 'UMLS:C3153713', 'RXCUI:1153476', 'UMLS:C3207958', 'RXCUI:1153661', 'UMLS:C3208141', 'UMLS:C4083103', 'RXCUI:1802483']"	FALSE		FALSE		TRUE	FALSE	FALSE	FALSE	FALSE	Human adenovirus b serotype 7	biolink:Drug	DRUGBANK:DB14410	TRUE										
DRUGBANK:DB18680	DRUGBANK:DB18680	LOVOTIBEGLOGENE AUTOTEMCEL	Lovotibeglogene autotemcel			FALSE	"['DRUGBANK:DB18680', 'RXCUI:2671958', 'RXCUI:2672688', 'UMLS:C5881760', 'RXCUI:2672689', 'UMLS:C5881761', 'RXCUI:2672690', 'UMLS:C5881762', 'RXCUI:2672691', 'UMLS:C5881763', 'RXCUI:2672693', 'RXCUI:2672694', 'UMLS:C5881766', 'RXCUI:2672695', 'UMLS:C5881767', 'RXCUI:2672696', 'UMLS:C5881768', 'RXCUI:2672697', 'UMLS:C5881769']"	FALSE		FALSE		TRUE	FALSE	FALSE	FALSE	FALSE	Lovotibeglogene autotemcel	biolink:Drug	DRUGBANK:DB18680	TRUE										
RXCUI:1156610	RXCUI:1156610	CANDESARTAN CILEXETIL; HYDROCHLOROTHIAZIDE	candesartan / hydrochlorothiazide Pill	"['CANDESARTAN CILEXETIL', 'HYDROCHLOROTHIAZIDE']"	"['CHEBI:3347', 'CHEBI:5778']"	TRUE	"['RXCUI:1156610', 'UMLS:C3211043', 'RXCUI:2663669', 'UMLS:C5847470']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	candesartan / hydrochlorothiazide Pill	biolink:Drug	RXCUI:1156610	TRUE										
RXCUI:1986370	RXCUI:1986370	OLIVE OIL; SOYBEAN OIL; FISH OIL; MEDIUM CHAIN TRIGLYCERIDES; OLIVE OIL; SOYBEAN OIL; SAFFLOWER OIL; SOYBEAN OIL	olive oil / soybean oil Injectable Product	"['OLIVE OIL', 'SOYBEAN OIL']; ['FISH OIL', 'MEDIUM CHAIN TRIGLYCERIDES', 'OLIVE OIL', 'SOYBEAN OIL']; ['SAFFLOWER OIL', 'SOYBEAN OIL']"	"['DRUGBANK:DB09567', 'DRUGBANK:DB09422']; ['DRUGBANK:DB13961', 'DRUGBANK:DB13959', 'DRUGBANK:DB09567', 'DRUGBANK:DB09422']; ['DRUGBANK:DB10905', 'DRUGBANK:DB09422']"	TRUE	"['RXCUI:1986370', 'UMLS:C4529901', 'RXCUI:1986371', 'UMLS:C4529902', 'RXCUI:1986374', 'RXCUI:1986375', 'UMLS:C4529905', 'RXCUI:1986376', 'UMLS:C4529906', 'RXCUI:1986377', 'UMLS:C4529907']"	FALSE		FALSE	RX; DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	olive oil / soybean oil Injectable Product	biolink:Drug	RXCUI:1986370	TRUE										
RXCUI:659877	RXCUI:659877	"RECOMBINANT ADSORBED QUADRIVALENT HUMAN PAPILLOMAVIRUS VIRUS-LIKE PARTICLE VACCINE (YEAST ORIGIN); HUMAN PAPILLOMAVIRUS VACCINE [TYPES 16, 18] (RECOMBINANT, ADJUVANTED, ADSORBED); HUMAN PAPILLOMAVIRUS VACCINE [TYPES 6, 11, 16, 18] (RECOMBINANT, ADSORBED); HUMAN PAPILLOMAVIRUS QUADRIVALENT (TYPES 6, 11, 16 AND 18) VACCINE, RECOMBINANT; HUMAN PAPILLOMAVIRUS BIVALENT (TYPES 16 AND 18) VACCINE, RECOMBINANT"	Gardasil			FALSE	"['RXCUI:659877', 'UMLS:C1721787', 'RXCUI:798272', 'UMLS:C2344300', 'RXCUI:798275', 'UMLS:C2344302', 'RXCUI:798276', 'UMLS:C1827884', 'RXCUI:798277', 'UMLS:C2344303', 'RXCUI:798278', 'UMLS:C1725928', 'RXCUI:1161568', 'UMLS:C3215906', 'RXCUI:1176026', 'UMLS:C3229980']"	TRUE	Authorised	TRUE		TRUE	FALSE	FALSE	FALSE	FALSE	Gardasil	biolink:Drug	RXCUI:659877	TRUE										
UNII:2XI226J1HS	UNII:2XI226J1HS	PAZUFLOXACIN MESILATE	T 3762			FALSE	"['UNII:2XI226J1HS', 'PUBCHEM.COMPOUND:6918232', 'MESH:C113785', 'CAS:163680-77-1', 'INCHIKEY:UDHGFPATQWQARM-FJXQXJEOSA-N', 'UMLS:C0755991']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	T 3762	biolink:Drug	UNII:2XI226J1HS	TRUE										
UNII:7R247U84HY	UNII:7R247U84HY	CEFTOLOZANE SULFATE	CEFTOLOZANE SULFATE			FALSE	"['UNII:7R247U84HY', 'CHEMBL.COMPOUND:CHEMBL1213250', 'INCHIKEY:UJDQGRLTPBVSFN-TVNHLQOTSA-N']"	FALSE		FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	CEFTOLOZANE SULFATE	biolink:Drug	UNII:7R247U84HY	TRUE										
PUBCHEM.COMPOUND:146156971	PUBCHEM.COMPOUND:146156971	HYDROXOCOBALAMIN	Hydroxocobalamin (hydrochloride)			FALSE	"['PUBCHEM.COMPOUND:146156971', 'INCHIKEY:BBQILPBAMXKFOB-QHTBVZQNSA-L']"	TRUE	Authorised	TRUE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	Hydroxocobalamin (hydrochloride)	biolink:Drug	PUBCHEM.COMPOUND:146156971	TRUE										
RXCUI:1098473	RXCUI:1098473	SODIUM FLUORIDE; TRICLOSAN	sodium fluoride / xylitol Chewable Tablet	"['SODIUM FLUORIDE', 'TRICLOSAN']"	"['CHEBI:28741', 'CHEBI:164200']"	TRUE	"['RXCUI:1098473', 'UMLS:C3153022', 'RXCUI:1098475', 'UMLS:C3153024', 'RXCUI:1098476', 'UMLS:C3153025', 'RXCUI:1098477', 'UMLS:C3153026', 'RXCUI:1098482', 'UMLS:C3153030', 'RXCUI:1098489', 'UMLS:C3153036', 'RXCUI:1159335', 'UMLS:C3213722', 'RXCUI:1159336', 'UMLS:C3213723', 'RXCUI:1171178', 'UMLS:C3225260', 'RXCUI:1171179', 'UMLS:C3225261', 'RXCUI:1295523', 'UMLS:C3466186', 'RXCUI:1295891', 'UMLS:C3466543']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	sodium fluoride / xylitol Chewable Tablet	biolink:Drug	RXCUI:1098473	TRUE										
RXCUI:1158770	RXCUI:1158770	MAGNESIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE	sodium bicarbonate / sodium chloride Nasal Product	"['MAGNESIUM CHLORIDE', 'SODIUM BICARBONATE', 'SODIUM CHLORIDE']"	"['CHEBI:6636', 'CHEBI:32139', 'CHEBI:26710']"	TRUE	"['RXCUI:1158770', 'UMLS:C3213164', 'RXCUI:1542918', 'UMLS:C3834470', 'RXCUI:1542919', 'UMLS:C3642576', 'RXCUI:1866160', 'UMLS:C4301851', 'RXCUI:1866161', 'UMLS:C4301852', 'RXCUI:1866162', 'UMLS:C4301853', 'RXCUI:1866163', 'UMLS:C4301854', 'RXCUI:1866164', 'UMLS:C4301855']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	sodium bicarbonate / sodium chloride Nasal Product	biolink:Drug	RXCUI:1158770	TRUE										
RXCUI:1165009	RXCUI:1165009	FEXOFENADINE; PSEUDOEPHEDRINE	fexofenadine / pseudoephedrine Pill	"['FEXOFENADINE HYDROCHLORIDE', 'PSEUDOEPHEDRINE HYDROCHLORIDE']"	"['CHEBI:5050', 'CHEBI:8604']"	TRUE	"['RXCUI:1165009', 'UMLS:C3219267', 'RXCUI:2662882', 'UMLS:C5846686']"	FALSE		FALSE	OTC	TRUE	FALSE	FALSE	FALSE	FALSE	fexofenadine / pseudoephedrine Pill	biolink:Drug	RXCUI:1165009	TRUE										
RXCUI:574548	RXCUI:574548	ASPIRIN; DIPYRIDAMOLE	aspirin 25 MG / dipyridamole 200 MG [Aggrenox]	"['ASPIRIN', 'DIPYRIDAMOLE']"	"['CHEBI:15365', 'CHEBI:4653']"	TRUE	"['RXCUI:574548', 'UMLS:C1592275', 'RXCUI:1153731', 'UMLS:C3208209', 'RXCUI:1153732', 'UMLS:C3208210', 'RXCUI:1172780', 'UMLS:C3226830', 'RXCUI:1172781', 'UMLS:C3226831', 'RXCUI:1856538', 'UMLS:C4293595', 'RXCUI:1856540', 'UMLS:C4293464', 'UMLS:C0732282', 'RXCUI:226718']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	aspirin 25 MG / dipyridamole 200 MG [Aggrenox]	biolink:Drug	RXCUI:574548	TRUE										
CHEBI:31953	CHEBI:31953	OXYTETRACYCLINE HYDROCHLORIDE	Oxytetracycline hydrochloride			FALSE	"['CHEBI:31953', 'UNII:4U7K4N52ZM', 'PUBCHEM.COMPOUND:54680782', 'CHEMBL.COMPOUND:CHEMBL1607480', 'CAS:2058-46-0', 'KEGG.COMPOUND:C13055', 'INCHIKEY:UBDNTYUBJLXUNN-IFLJXUKPSA-N']"	FALSE		FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	Oxytetracycline hydrochloride	biolink:Drug	CHEBI:31953	TRUE										
DRUGBANK:DB11051	DRUGBANK:DB11051	AZFICEL-T	Azficel-T			FALSE	"['DRUGBANK:DB11051', 'RXCUI:1114112']"	FALSE		FALSE		TRUE	TRUE	FALSE	FALSE	FALSE	Azficel-T	biolink:Drug	DRUGBANK:DB11051	TRUE										
RXCUI:1153319	RXCUI:1153319	CHLORDIAZEPOXIDE; CLIDINIUM	chlordiazepoxide / clidinium Pill	"['CHLORDIAZEPOXIDE HYDROCHLORIDE', 'CLIDINIUM BROMIDE']"	"['CHEBI:3612', 'CHEBI:95170']"	TRUE	"['RXCUI:1153319', 'UMLS:C3207805', 'RXCUI:2661380', 'UMLS:C5845186', 'RXCUI:2662731', 'UMLS:C5846535']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	chlordiazepoxide / clidinium Pill	biolink:Drug	RXCUI:1153319	TRUE										
RXCUI:1599801	RXCUI:1599801	DONEPEZIL; MEMANTINE	donepezil / memantine Pill	"['MEMANTINE HYDROCHLORIDE', 'DONEPEZIL HYDROCHLORIDE']; ['DONEPEZIL HYDROCHLORIDE', 'MEMANTINE HYDROCHLORIDE']"	"['CHEBI:64312', 'UNII:3O2T2PJ89D']; ['UNII:3O2T2PJ89D', 'CHEBI:64312']"	TRUE	"['RXCUI:1599801', 'UMLS:C3872378', 'RXCUI:2662557', 'UMLS:C5846361']"	FALSE	Refused	TRUE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	donepezil / memantine Pill	biolink:Drug	RXCUI:1599801	TRUE										
RXCUI:1858992	RXCUI:1858992	INSULIN GLARGINE; INSULIN GLARGINE; LIXISENATIDE; INSULIN GLARGINE AND LIXISENATIDE	insulin glargine / lixisenatide Injectable Product	"['INSULIN GLARGINE', 'LIXISENATIDE']"	"['RXCUI:1858992', 'CHEBI:85662']"	False; True	"['RXCUI:1858992', 'UMLS:C4293608', 'RXCUI:1858993', 'UMLS:C4293577', 'RXCUI:1858996', 'UMLS:C4293359', 'RXCUI:1858997', 'UMLS:C4293405', 'RXCUI:1858998', 'UMLS:C4293447', 'RXCUI:1858999', 'UMLS:C4293489']"	TRUE	Authorised	TRUE		TRUE	FALSE	FALSE	FALSE	TRUE	insulin glargine / lixisenatide Injectable Product	biolink:Drug	RXCUI:1858992	TRUE										
RXCUI:261454	RXCUI:261454	HYDROCHLOROTHIAZIDE; IRBESARTAN; GUANETHIDINE MONOSULFATE; HYDROCHLOROTHIAZIDE; DESERPIDINE; HYDROCHLOROTHIAZIDE; HYDROCHLOROTHIAZIDE; PINDOLOL	Avalide	"['IRBESARTAN', 'HYDROCHLOROTHIAZIDE']; ['HYDROCHLOROTHIAZIDE', 'IRBESARTAN']; ['GUANETHIDINE MONOSULFATE', 'HYDROCHLOROTHIAZIDE']; ['DESERPIDINE', 'HYDROCHLOROTHIAZIDE']; ['HYDROCHLOROTHIAZIDE', 'PINDOLOL']"	"['CHEBI:5959', 'CHEBI:5778']; ['CHEBI:5778', 'CHEBI:5959']; ['CHEBI:51016', 'CHEBI:5778']; ['CHEBI:27478', 'CHEBI:5778']; ['CHEBI:5778', 'CHEBI:8214']"	TRUE	"['RXCUI:261454', 'UMLS:C0875966', 'RXCUI:370705', 'UMLS:C1244727', 'RXCUI:823932', 'UMLS:C2368699', 'RXCUI:823936', 'UMLS:C2368702', 'RXCUI:823937', 'UMLS:C2368703', 'RXCUI:823940', 'UMLS:C2368705', 'RXCUI:1162156', 'UMLS:C3216487', 'RXCUI:1162157', 'UMLS:C3216488', 'RXCUI:1175010', 'UMLS:C3229024', 'RXCUI:1175011', 'UMLS:C3229025']"	FALSE	Authorised	TRUE	RX; DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	Avalide	biolink:Drug	RXCUI:261454	TRUE										
RXCUI:284756	RXCUI:284756	LOPINAVIR; RITONAVIR; NIRMATRELVIR; RITONAVIR	Kaletra	"['LOPINAVIR', 'RITONAVIR']; ['NIRMATRELVIR', 'RITONAVIR']"	"['CHEBI:31781', 'CHEBI:45409']; ['CHEBI:170007', 'CHEBI:45409']"	TRUE	"['RXCUI:284756', 'UMLS:C0939357', 'RXCUI:374643', 'UMLS:C1248730', 'RXCUI:597729', 'UMLS:C1675304', 'RXCUI:847739', 'UMLS:C2683834', 'RXCUI:847740', 'UMLS:C2683835', 'RXCUI:847743', 'UMLS:C2683837', 'RXCUI:847747', 'UMLS:C2683839', 'RXCUI:847748', 'UMLS:C1238434', 'RXCUI:1163857', 'UMLS:C3218151', 'RXCUI:1163858', 'UMLS:C3218152', 'RXCUI:1163859', 'UMLS:C3218153', 'RXCUI:1168546', 'UMLS:C3222713', 'RXCUI:1168549', 'UMLS:C3222716', 'RXCUI:1168552', 'UMLS:C3222719']"	FALSE	Authorised	TRUE	RX	TRUE	FALSE	TRUE	FALSE	FALSE	Kaletra	biolink:Drug	RXCUI:284756	TRUE										
RXCUI:57773	RXCUI:57773	AMPICILLIN/AMPICILLIN; PROBENECID; AMPICILLIN; SULBACTAM	Unasyn	"['AMPICILLIN/AMPICILLIN TRIHYDRATE', 'PROBENECID']; ['AMPICILLIN SODIUM', 'SULBACTAM SODIUM']"	"['CHEBI:28971', 'CHEBI:8426']; ['CHEBI:28971', 'CHEBI:9321']"	TRUE	"['RXCUI:57773', 'UMLS:C0147814', 'RXCUI:362554', 'UMLS:C1236469', 'RXCUI:376673', 'UMLS:C1250866', 'RXCUI:566732', 'UMLS:C1599158', 'RXCUI:1153190', 'UMLS:C3207678', 'RXCUI:1187828', 'UMLS:C3241564', 'RXCUI:1659591', 'UMLS:C4047216', 'RXCUI:1659593', 'UMLS:C4046964', 'RXCUI:1659594', 'UMLS:C4047042', 'RXCUI:1659599', 'UMLS:C4046963']"	FALSE		FALSE	DISCONTINUED; RX	TRUE	FALSE	TRUE	FALSE	FALSE	Unasyn	biolink:Drug	RXCUI:57773	TRUE										
UNII:361QYH8LGO	UNII:361QYH8LGO	ACETRIZOATE 	meglumine acetrizoate			FALSE	"['UNII:361QYH8LGO', 'PUBCHEM.COMPOUND:21126676', 'MESH:C005224', 'CAS:22154-43-4', 'INCHIKEY:CUNJTOHTJOOFJQ-WZTVWXICSA-N', 'UMLS:C0065881']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	meglumine acetrizoate	biolink:Drug	UNII:361QYH8LGO	TRUE										
UNII:845NU6GJPS	UNII:845NU6GJPS	PAROMOMYCIN SULFATE	PAROMOMYCIN SULFATE			FALSE	"['UNII:845NU6GJPS', 'CHEMBL.COMPOUND:CHEMBL2206196', 'INCHIKEY:LJRDOKAZOAKLDU-UDXJMMFXSA-N']"	TRUE		FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	PAROMOMYCIN SULFATE	biolink:Drug	UNII:845NU6GJPS	TRUE										
UNII:WK1NMH89VJ	UNII:WK1NMH89VJ	ERAVACYCLINE DIHYDROCHLORIDE	ERAVACYCLINE DIHYDROCHLORIDE			FALSE	"['UNII:WK1NMH89VJ', 'CHEMBL.COMPOUND:CHEMBL2219414', 'INCHIKEY:JYCNMRVZELJVAW-RZVFYPHASA-N']"	FALSE		FALSE	RX	TRUE	FALSE	TRUE	FALSE	FALSE	ERAVACYCLINE DIHYDROCHLORIDE	biolink:Drug	UNII:WK1NMH89VJ	TRUE										
UNII:Z7G02XZ0M6	UNII:Z7G02XZ0M6	SIPONIMOD FUMARIC ACID	SIPONIMOD FUMARIC ACID			FALSE	"['UNII:Z7G02XZ0M6', 'PUBCHEM.COMPOUND:46700777', 'CHEMBL.COMPOUND:CHEMBL4298150', 'CAS:1234627-85-0', 'INCHIKEY:JNLIKIBISICTMS-PEJBKAKVSA-N']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	SIPONIMOD FUMARIC ACID	biolink:Drug	UNII:Z7G02XZ0M6	TRUE										
CHEBI:59902	CHEBI:59902	ENTECAVIR HYDRATE	ENTECAVIR			FALSE	"['CHEBI:59902', 'UNII:5968Y6H45M', 'PUBCHEM.COMPOUND:135526609', 'CAS:209216-23-9', 'INCHIKEY:YXPVEXCTPGULBZ-WQYNNSOESA-N']"	TRUE		FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	ENTECAVIR	biolink:Drug	CHEBI:59902	TRUE										
PUBCHEM.COMPOUND:21014972	PUBCHEM.COMPOUND:21014972	TELAVANCIN; TELAVANCIN 	Telavancin			FALSE	"['PUBCHEM.COMPOUND:21014972', 'HMDB:HMDB0258784', 'INCHIKEY:ONUMZHGUFYIKPM-UHFFFAOYSA-N']"	FALSE	Withdrawn	TRUE	RX	TRUE	FALSE	TRUE	FALSE	FALSE	Telavancin	biolink:Drug	PUBCHEM.COMPOUND:21014972	TRUE										
